ax,az,gx,gz,state
0.215088,-0.143325,-4.213740,-2.931298,moving
0.177246,-0.045913,-2.198473,-3.053435,moving
0.148682,-0.070327,-3.114504,-2.931298,moving
0.140625,-0.047134,-2.625954,-3.175573,moving
0.198486,-0.024673,-2.870229,-2.870229,moving
0.152832,-0.053481,-2.564886,-2.870229,moving
0.138916,-0.065444,-2.503817,-2.992366,moving
0.138428,-0.045913,-2.870229,-2.992366,moving
0.140381,-0.043472,-2.931298,-2.870229,moving
0.000000,-0.145278,-5.679389,-2.992366,moving
0.120605,-0.026138,-3.664122,-2.931298,moving
0.144531,-0.059097,-3.175573,-2.931298,moving
0.146973,-0.056655,-1.709924,-3.053435,moving
0.132568,-0.035415,-4.030534,-2.870229,moving
0.128662,-0.041030,-3.969466,-2.687023,moving
0.121094,-0.047378,-3.725191,-2.809160,moving
0.114258,-0.050552,-4.274809,-2.625954,moving
0.134766,-0.055679,-3.419847,-2.748092,moving
0.131836,-0.043960,-3.053435,-2.748092,moving
0.121582,-0.046646,-3.541985,-2.687023,moving
0.077148,0.000000,-2.320611,-2.564886,moving
0.110352,-0.282730,-1.099237,-2.381679,moving
0.146729,-0.449233,-0.244275,-1.954198,moving
0.071045,-0.341079,-1.404580,-2.198473,moving
0.085938,-0.429214,-4.396946,-2.198473,moving
0.077637,-0.461685,-8.427481,-2.137405,moving
0.073975,-0.122573,-5.862596,-1.893130,moving
0.068115,-0.468032,-2.625954,-1.648855,moving
0.024414,-0.393081,1.282443,-1.038168,moving
0.000000,-0.211440,2.564886,-1.465649,moving
0.056152,-0.603774,-4.641222,-1.160305,moving
0.032959,-0.555435,-7.450382,-0.916031,moving
0.049561,-0.294692,-6.351145,-0.854962,moving
0.054688,-0.475112,-3.969466,-0.549618,moving
0.000000,-0.388687,-0.977099,0.000000,moving
0.000000,-0.191909,-0.854962,0.000000,moving
0.018799,-0.393813,-4.396946,-0.183206,moving
0.000000,-0.337661,-6.045802,0.122137,moving
0.024902,-0.139907,-6.229008,-0.244275,moving
0.000000,-0.173599,-4.946565,0.427481,moving
0.000000,-0.140151,-3.419847,0.671756,moving
0.000000,-0.019546,-1.648855,0.427481,moving
0.000000,-0.096938,-2.809160,0.549618,moving
0.000000,-0.134048,-4.946565,0.549618,moving
0.000000,-0.049331,-5.190840,0.427481,moving
0.000000,-0.032241,-4.091603,0.549618,moving
0.000000,-0.070815,-2.381679,0.671756,moving
-0.029297,0.026353,-2.809160,1.038168,moving
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.358779,0.732824,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.732824,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.297710,1.099237,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,-0.023218,-3.297710,0.916031,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,-0.017114,-3.419847,0.916031,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.023413,-3.297710,0.916031,moving
0.000000,0.019019,-3.236641,0.916031,moving
0.000000,0.036108,-3.236641,0.793893,moving
0.000000,0.062720,-3.297710,0.854962,moving
0.000000,0.132056,-2.870229,0.916031,moving
0.000000,0.095679,-3.419847,0.732824,moving
0.000000,0.147437,-3.114504,0.671756,moving
0.000000,0.140356,-3.480916,0.610687,moving
0.000000,0.182349,-3.297710,0.549618,moving
-0.020225,0.240698,-2.992366,0.244275,moving
0.000000,0.213354,-3.236641,0.427481,moving
0.000000,0.241187,-3.297710,0.305344,moving
0.000000,0.246802,-3.175573,0.061069,moving
0.000000,0.235815,-3.053435,-0.061069,moving
0.000000,0.234595,-3.236641,0.061069,moving
0.000000,0.224341,-2.992366,-0.061069,moving
0.000000,0.214087,-3.175573,-0.305344,moving
0.019082,0.199927,-3.419847,-0.366412,moving
0.017617,0.183569,-3.175573,-0.549618,moving
0.019326,0.183081,-3.236641,-0.610687,moving
0.022744,0.158667,-3.114504,-0.427481,moving
0.025430,0.140112,-3.114504,-0.610687,moving
0.022744,0.135229,-3.236641,-0.732824,moving
0.029336,0.130347,-3.297710,-0.854962,moving
0.027627,0.114478,-3.358779,-0.793893,moving
0.034463,0.107886,-3.297710,-0.977099,moving
0.036172,0.103979,-3.297710,-1.038168,moving
0.043252,0.103491,-3.419847,-1.038168,moving
0.037881,0.100806,-3.297710,-1.160305,moving
0.044229,0.102759,-3.236641,-1.282443,moving
0.051064,0.094214,-3.236641,-1.160305,moving
0.050576,0.109839,-3.175573,-1.221374,moving
0.047158,0.110083,-3.236641,-1.282443,moving
0.045449,0.098608,-3.236641,-1.282443,moving
0.087197,0.000000,-4.519084,-1.160305,moving
0.049111,0.073218,-4.763359,-1.099237,moving
0.066445,0.061255,-2.687023,-1.465649,moving
0.051797,0.080542,-3.419847,-1.709924,moving
0.064980,0.076636,-4.213740,-1.465649,moving
0.061318,0.079565,-3.725191,-1.587786,moving
0.065469,0.083228,-3.725191,-1.587786,moving
0.060586,0.059790,-3.664122,-1.770992,moving
0.067422,0.062720,-3.603053,-1.648855,moving
0.067422,0.052954,-3.786260,-1.709924,moving
0.050332,0.077856,-3.236641,-1.526718,moving
0.057900,0.061011,-2.992366,-1.832061,moving
0.060342,0.056128,-3.419847,-1.954198,moving
0.067422,0.032935,-4.213740,-1.709924,moving
0.070596,0.043921,-3.664122,-1.709924,moving
0.074014,0.017554,-3.236641,-1.770992,moving
0.069863,0.018042,-3.175573,-1.893130,moving
0.076943,0.038550,-2.931298,-2.015267,moving
0.075967,0.027808,-3.114504,-1.832061,moving
0.074258,0.036353,-3.236641,-1.893130,moving
0.076699,0.033911,-3.297710,-2.015267,moving
0.082070,0.024878,-3.297710,-1.832061,moving
0.083779,0.019507,-3.297710,-2.076336,moving
0.080361,0.017554,-3.480916,-1.954198,moving
0.086221,0.017310,-3.541985,-1.893130,moving
0.076699,0.019019,-3.541985,-2.015267,moving
0.081582,0.025610,-3.664122,-1.954198,moving
0.080850,0.000000,-3.114504,-2.015267,moving
0.093301,0.036108,-3.297710,-2.076336,moving
0.082803,0.000000,-3.053435,-2.015267,moving
0.078896,0.019751,-3.480916,-1.954198,moving
0.085000,0.000000,-3.969466,-2.015267,moving
0.086953,0.000000,-3.419847,-2.076336,moving
0.089395,0.017065,-3.419847,-2.137405,moving
0.089395,0.000000,-3.541985,-2.137405,moving
0.086221,0.000000,-3.725191,-1.893130,moving
0.091592,0.000000,-3.786260,-1.893130,moving
0.092568,-0.018335,-3.725191,-1.893130,moving
0.099648,0.000000,-3.358779,-2.137405,moving
0.093301,0.000000,-3.297710,-1.893130,moving
0.092568,0.000000,-3.480916,-2.076336,moving
0.077188,-0.021753,-3.175573,-2.015267,moving
0.089150,-0.053979,-3.358779,-2.137405,moving
0.088418,-0.055933,-3.664122,-2.015267,moving
0.080850,-0.055200,-3.725191,-1.954198,moving
0.080117,-0.086694,-3.419847,-1.832061,moving
0.079629,-0.080347,-2.931298,-1.954198,moving
0.075723,-0.094019,-3.236641,-1.954198,moving
0.080361,-0.107935,-3.480916,-1.770992,moving
0.076211,-0.091821,-3.114504,-1.832061,moving
0.064736,-0.145044,-3.847328,-1.587786,moving
0.000000,-0.026392,-3.725191,-1.099237,moving
0.072061,-0.151147,-1.893130,-1.709924,moving
0.065957,-0.149683,-3.419847,-1.587786,moving
0.061074,-0.152368,-3.175573,-1.404580,moving
0.057412,-0.146265,-3.236641,-1.404580,moving
0.051797,-0.185083,-3.541985,-1.282443,moving
0.059609,-0.197534,-3.725191,-1.160305,moving
0.050820,-0.196069,-3.358779,-1.343511,moving
0.046182,-0.265649,-3.358779,-0.854962,moving
0.031533,-0.288843,-3.786260,-0.793893,moving
0.087197,-0.304468,-4.213740,-0.793893,moving
0.032510,-0.343774,-4.091603,-0.488550,moving
0.043008,-0.308130,-3.358779,-0.305344,moving
0.031777,-0.285181,-4.152672,-0.488550,moving
0.040078,-0.253687,-2.625954,-0.305344,moving
0.000000,-0.238550,-3.297710,-0.244275,moving
0.000000,-0.235864,-2.809160,-0.061069,moving
0.021523,-0.213647,-2.870229,0.061069,moving
0.000000,-0.209497,-2.931298,0.183206,moving
0.027383,-0.191431,-3.114504,0.183206,moving
0.000000,-0.189722,-3.297710,0.244275,moving
0.017617,-0.149927,-3.114504,0.366412,moving
0.000000,-0.135034,-3.297710,0.427481,moving
0.000000,-0.129419,-3.236641,0.305344,moving
0.000000,-0.099390,-3.419847,0.427481,moving
0.000000,-0.087671,-3.358779,0.549618,moving
0.000000,-0.087915,-3.358779,0.610687,moving
0.000000,-0.075952,-3.358779,0.610687,moving
0.000000,-0.047876,-3.419847,0.671756,moving
0.000000,-0.068384,-3.236641,0.732824,moving
0.000000,-0.069604,-3.114504,0.793893,moving
0.000000,-0.052271,-3.236641,0.732824,moving
0.000000,-0.067407,-3.297710,0.793893,moving
0.000000,-0.068140,-3.480916,0.854962,moving
0.000000,-0.056421,-3.358779,0.793893,moving
0.000000,-0.053247,-3.236641,0.793893,moving
0.000000,-0.058130,-3.175573,0.977099,moving
0.000000,-0.055200,-3.236641,0.854962,moving
0.000000,-0.037378,-3.419847,0.793893,moving
0.000000,-0.039575,-3.358779,0.916031,moving
0.000000,-0.033960,-3.236641,1.038168,moving
0.000000,-0.032007,-3.236641,1.038168,moving
0.000000,-0.021265,-3.236641,1.038168,moving
0.000000,-0.023462,-3.419847,1.038168,moving
0.000000,-0.023950,-3.297710,0.977099,moving
0.000000,-0.021753,-3.480916,1.099237,moving
0.000000,0.000000,-3.297710,1.038168,moving
0.000000,-0.022974,-3.175573,1.160305,moving
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.297710,1.160305,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.480916,1.038168,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.175573,0.854962,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,1.038168,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.541985,0.793893,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,-0.017114,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,-0.017603,-3.480916,0.916031,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,-0.015649,-3.236641,1.099237,moving
0.000000,-0.033960,-3.297710,1.099237,moving
0.000000,-0.030786,-3.297710,1.038168,moving
0.000000,-0.035181,-3.419847,1.099237,moving
0.000000,-0.050317,-3.358779,1.038168,moving
0.000000,-0.063745,-3.236641,1.038168,moving
0.000000,-0.081812,-3.236641,1.221374,moving
0.000000,-0.094263,-3.236641,1.099237,moving
0.000000,-0.121851,-3.358779,0.916031,moving
0.000000,-0.146265,-3.236641,1.221374,moving
0.000000,-0.176050,-3.236641,1.343511,moving
0.000000,-0.187524,-3.358779,1.343511,moving
0.000000,-0.226343,-3.297710,1.465649,moving
0.022012,-0.270532,-2.992366,1.526718,moving
0.000000,-0.275171,-3.419847,1.587786,moving
0.020303,-0.320581,-3.419847,1.893130,moving
0.017861,-0.310083,-3.664122,2.076336,moving
0.024941,-0.328149,-3.480916,2.137405,moving
0.028359,-0.338892,-3.603053,2.259542,moving
0.030801,-0.340356,-3.419847,2.442748,moving
0.041787,-0.331323,-3.236641,2.503817,moving
0.043008,-0.331567,-3.358779,2.809160,moving
0.045693,-0.314233,-3.419847,2.809160,moving
0.051553,-0.296655,-3.053435,3.053435,moving
0.057412,-0.305200,-3.297710,3.236641,moving
0.059854,-0.264673,-2.687023,3.236641,moving
0.063516,-0.261499,-3.786260,3.419847,moving
0.074014,-0.267358,-3.297710,3.419847,moving
0.074014,-0.214380,-3.664122,3.847328,moving
0.080850,-0.207788,-2.992366,3.908397,moving
0.101602,-0.183130,-2.992366,3.847328,moving
0.092568,-0.195825,-2.687023,3.725191,moving
0.091348,-0.171899,-3.480916,3.969466,moving
0.106484,-0.150903,-3.847328,4.030534,moving
0.095498,-0.127710,-3.786260,4.152672,moving
0.106729,-0.122095,-3.236641,4.152672,moving
0.114053,-0.105249,-3.480916,4.152672,moving
0.105508,-0.080347,-3.175573,4.335878,moving
0.124795,-0.085229,-3.053435,4.213740,moving
0.110635,-0.064722,-3.236641,4.274809,moving
0.125283,-0.037134,-3.236641,4.335878,moving
0.120400,-0.037622,-3.297710,4.335878,moving
0.111855,-0.025903,-3.603053,4.458015,moving
0.113809,0.000000,-2.442748,4.458015,moving
0.122354,0.000000,-3.541985,4.274809,moving
0.121377,0.000000,-3.541985,4.519084,moving
0.109902,0.000000,-3.175573,4.335878,moving
0.115273,0.000000,-2.870229,4.274809,moving
0.112100,0.000000,-2.992366,4.335878,moving
0.123574,0.022925,-2.931298,4.274809,moving
0.115029,0.036353,-3.175573,4.213740,moving
0.109902,0.040259,-2.870229,4.335878,moving
0.111611,0.055396,-2.809160,4.213740,moving
0.112344,0.057104,-2.931298,4.274809,moving
0.112344,0.051001,-2.809160,4.152672,moving
0.101113,0.067114,-2.748092,4.274809,moving
0.109902,0.074438,-2.992366,4.213740,moving
0.099160,0.070776,-2.931298,4.213740,moving
0.096475,0.064673,-3.053435,4.091603,moving
0.097939,0.068091,-3.236641,4.030534,moving
0.043740,0.166724,-2.992366,3.847328,moving
0.088906,0.096411,-3.236641,4.030534,moving
0.105508,0.086401,-3.480916,3.908397,moving
0.079385,0.163550,-3.603053,3.908397,moving
0.083291,0.129126,-3.419847,3.786260,moving
0.077920,0.113013,-3.480916,3.664122,moving
0.071084,0.142798,-3.725191,3.664122,moving
0.067178,0.134741,-3.664122,3.786260,moving
0.068887,0.124243,-3.603053,3.603053,moving
0.064248,0.139380,-3.786260,3.480916,moving
0.064980,0.155249,-3.603053,3.358779,moving
0.059121,0.150854,-3.664122,3.480916,moving
0.058145,0.145239,-3.664122,3.175573,moving
0.052285,0.149390,-3.480916,3.114504,moving
0.049844,0.158911,-3.664122,3.053435,moving
0.044473,0.144995,-3.603053,3.114504,moving
0.040811,0.131812,-3.541985,2.992366,moving
0.034219,0.124487,-3.114504,2.809160,moving
0.040811,0.110815,-3.175573,2.809160,moving
0.046182,0.064185,-3.480916,2.931298,moving
0.036416,0.077612,-3.297710,2.748092,moving
0.037148,0.088110,-3.419847,2.687023,moving
0.034707,0.038550,-3.419847,2.809160,moving
0.042275,0.047583,-3.297710,2.687023,moving
0.025430,0.064429,-3.297710,2.625954,moving
0.042764,0.029761,-3.541985,2.748092,moving
0.044473,0.032446,-3.358779,2.625954,moving
0.033486,0.072485,-3.297710,2.625954,moving
0.030313,0.028784,-3.358779,2.625954,moving
0.029580,0.051001,-3.419847,2.564886,moving
0.030068,0.060522,-3.297710,2.503817,moving
0.022500,0.060522,-3.358779,2.564886,moving
0.028848,0.060522,-3.358779,2.564886,moving
0.019814,0.067114,-3.419847,2.564886,moving
0.026650,0.065894,-3.236641,2.381679,moving
0.019570,0.072974,-3.175573,2.442748,moving
0.021035,0.075903,-3.541985,2.442748,moving
0.015664,0.087378,-3.358779,2.381679,moving
0.020059,0.090063,-3.297710,2.381679,moving
0.019326,0.095435,-3.358779,2.259542,moving
0.019570,0.095923,-3.603053,2.137405,moving
0.018838,0.119849,-3.236641,2.076336,moving
0.000000,0.130347,-3.358779,2.015267,moving
0.000000,0.122534,-3.541985,2.076336,moving
0.000000,0.135962,-2.931298,2.076336,moving
0.000000,0.151343,-3.541985,1.893130,moving
0.000000,0.148413,-3.175573,1.832061,moving
0.000000,0.155493,-3.358779,1.648855,moving
0.000000,0.175757,-2.931298,1.709924,moving
0.000000,0.164282,-3.114504,1.709924,moving
0.000000,0.155981,-3.358779,1.648855,moving
0.000000,0.160864,-3.236641,1.465649,moving
0.000000,0.147192,-3.236641,1.404580,moving
0.000000,0.137915,-3.175573,1.343511,moving
0.000000,0.122778,-3.236641,1.099237,moving
0.000000,0.096655,-3.236641,1.099237,moving
0.000000,0.081274,-3.297710,1.160305,moving
0.000000,0.076880,-3.419847,1.160305,moving
0.000000,0.056128,-3.297710,1.038168,moving
0.000000,0.047339,-3.358779,1.099237,moving
0.000000,0.037085,-3.358779,0.977099,moving
0.000000,0.028296,-3.236641,1.038168,moving
0.000000,0.000000,-3.297710,0.916031,moving
0.000000,0.021948,-3.236641,1.099237,moving
0.000000,0.020728,-3.053435,0.977099,moving
0.000000,0.023901,-3.480916,0.977099,moving
0.000000,0.016577,-3.236641,1.221374,moving
0.000000,0.017554,-3.236641,1.099237,moving
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.358779,1.038168,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.480916,0.977099,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.175573,1.038168,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.015601,-3.358779,0.916031,stable
0.000000,0.000000,-3.236641,1.160305,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.541985,0.793893,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.541985,0.854962,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.297710,0.671756,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.053435,0.854962,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.732824,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.175573,0.610687,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.480916,0.793893,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.480916,1.038168,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.419847,0.732824,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.419847,0.732824,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,-0.020288,-3.419847,1.038168,stable
0.000000,0.000000,-3.419847,1.099237,stable
0.000000,0.000000,-3.480916,0.793893,stable
0.000000,0.000000,-3.603053,0.854962,stable
0.095010,0.018530,-4.641222,0.916031,moving
-0.041465,0.176245,-2.931298,0.793893,moving
0.020303,0.098364,-3.908397,0.793893,moving
-0.019980,0.155249,-2.992366,0.671756,moving
0.000000,0.216772,-2.870229,0.732824,moving
0.000000,0.212866,-3.603053,0.488550,moving
0.000000,0.243140,-2.992366,0.549618,moving
0.000000,0.262671,-3.358779,0.305344,moving
0.000000,0.296851,-2.992366,0.244275,moving
0.000000,0.250952,-3.175573,0.061069,moving
0.000000,0.235571,-3.114504,-0.122137,moving
0.000000,0.277319,-3.175573,-0.122137,moving
0.000000,0.246802,-3.603053,-0.366412,moving
0.000000,0.267798,-3.297710,-0.427481,moving
0.018838,0.292944,-3.236641,-0.671756,moving
0.027627,0.294897,-2.992366,-0.610687,moving
0.031533,0.310767,-2.870229,-0.916031,moving
0.033242,0.306372,-3.053435,-1.038168,moving
0.039346,0.316870,-3.175573,-1.221374,moving
0.044961,0.325171,-3.297710,-1.343511,moving
0.045449,0.322485,-3.053435,-1.282443,moving
0.056436,0.315405,-2.992366,-1.587786,moving
0.065713,0.295874,-3.175573,-1.587786,moving
0.072061,0.280493,-3.969466,-2.015267,moving
0.071328,0.304907,-4.274809,-2.015267,moving
0.116982,0.208716,-0.793893,-2.137405,moving
0.088174,0.194067,-2.259542,-2.381679,moving
0.103799,0.151099,-3.541985,-2.381679,moving
0.101846,0.151831,-4.213740,-2.320611,moving
0.111367,0.153052,-4.213740,-2.320611,moving
0.116738,0.141333,-4.030534,-2.442748,moving
0.113564,0.106421,-4.091603,-2.687023,moving
0.118203,0.127417,-4.213740,-2.503817,moving
0.120889,0.087866,-3.603053,-2.381679,moving
0.122109,0.078101,-3.541985,-2.809160,moving
0.135049,0.080786,-3.053435,-2.687023,moving
0.132607,0.073950,-4.946565,-2.687023,moving
0.130166,0.076147,-3.847328,-2.748092,moving
0.131631,0.073462,-3.175573,-2.687023,moving
0.148477,0.053931,-3.053435,-2.870229,moving
0.134316,0.036841,-3.175573,-2.992366,moving
0.138955,0.023657,-3.480916,-2.931298,moving
0.147744,0.053198,-2.992366,-3.053435,moving
0.145791,0.000000,-3.541985,-2.931298,moving
0.167764,-0.016138,-3.541985,-3.053435,moving
0.144570,0.000000,-3.664122,-2.687023,moving
0.135781,0.000000,-4.091603,-2.870229,moving
0.148232,-0.021265,-3.725191,-3.053435,moving
0.151162,0.000000,-3.847328,-2.992366,moving
0.138467,-0.027856,-3.114504,-2.992366,moving
0.151162,-0.037622,-3.236641,-2.931298,moving
0.131631,-0.060815,-2.442748,-3.175573,moving
0.137490,0.015112,-2.992366,-3.053435,moving
0.139688,-0.033716,-3.480916,-2.748092,moving
0.120400,-0.110864,-3.358779,-2.748092,moving
0.145791,0.000000,-3.847328,-2.809160,moving
0.130410,-0.034692,-3.786260,-2.687023,moving
0.135781,-0.124536,-3.664122,-2.625954,moving
0.123818,0.022192,-3.053435,-2.625954,moving
0.124551,-0.017847,-3.297710,-2.687023,moving
0.118691,-0.061792,-3.969466,-2.625954,moving
0.134316,-0.065698,-3.480916,-2.687023,moving
0.129434,-0.034448,-3.847328,-2.625954,moving
0.121621,-0.058862,-3.480916,-2.564886,moving
0.126992,-0.049341,-3.419847,-2.625954,moving
0.121377,-0.047144,-3.175573,-2.748092,moving
0.120889,-0.056421,-3.297710,-2.564886,moving
0.120645,-0.043970,-3.236641,-2.503817,moving
